Collection,FileName,Xpath,Values
ECL,100533.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Montana, USA
ECL,100534.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100534.xml,/resource/identifier,10.1594/IEDA/100534
ECL,100534.xml,/resource/identifier/@identifierType,DOI
ECL,100534.xml,/resource/creators/creator/creatorName,Carr, Michael J.
ECL,100534.xml,/resource/creators/creator/nameIdentifier,557
ECL,100534.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100534.xml,/resource/creators/creator/creatorName,Feigenson, Mark D.
ECL,100534.xml,/resource/creators/creator/creatorName,Bolge, Louise L.
ECL,100534.xml,/resource/creators/creator/creatorName,Walker, James A.
ECL,100534.xml,/resource/creators/creator/creatorName,Gazel, Esteban
ECL,100534.xml,/resource/titles/title,RU_CAGeochem v.4, a database and sample repository for Central American volcanic rocks at Rutgers University
ECL,100534.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100534.xml,/resource/publicationYear,2015
ECL,100534.xml,/resource/subjects/subject,Chemistry:Rock
ECL,100534.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100534.xml,/resource/subjects/subject,SampleInfo
ECL,100534.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100534.xml,/resource/dates/date,2015-04-01
ECL,100534.xml,/resource/dates/date/@dateType,Available
ECL,100534.xml,/resource/language,eng
ECL,100534.xml,/resource/resourceType/@resourceTypeGeneral,Collection
ECL,100534.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=858
ECL,100534.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100534.xml,/resource/formats/format,application/vnd.google-earth.kml+xml
ECL,100534.xml,/resource/formats/format,application/pdf
ECL,100534.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100534.xml,/resource/version,1.0
ECL,100534.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100534.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100534.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100534.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100534.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100534.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100534.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1002/gdj3.10
ECL,100534.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100534.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100534.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1594/IEDA/100403
ECL,100534.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100534.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsNewVersionOf
ECL,100534.xml,/resource/descriptions/description,We present version 4 of a database for Central American volcanic rocks and related components with more precise locations than version 3. The Rutgers University Central American Geochemical data (RU_CAGeochem) includes the active volcanoes related to the Cocos-Caribbean convergent plate boundary that extends from Guatemala to Costa Rica in Central America. The RU prefix signifies that the data and/or samples are primarily from the long-term Central American research project started at Dartmouth College in 1970 and continued at Rutgers University between 1974 to the present. The database is decidedly uneven because of the impressive improvement of analytical techniques during the period of sample and data production. Further complications arise because most of the sampling and analysis were part of the educational process for many different undergraduate and graduate students using different types of instruments. This note presents, as a reasonably coherent whole, geochemical data and metadata for about 1325 samples collected by at least 40 students and colleagues. Many new Sr, Nd and Pb isotopic ratios are included here but most of the new data are metadata that provide greatly improved descriptions of the locations and status of the samples as well as estimates of data quality. Sample locations in .kml format and additional descriptive material are available at companion dataset 'Central America Volcanoes: Cerro Negro, Ilopango, Irazu, Telica, and Turrialba' by M. Carr, http://dx.doi.org/10.1594/IEDA/100404. This version contains descriptions of the isotope standardizations and the integers used in the data quality column. These begin at rows 90 and 100, respectively in the RU_CAGeochem Notes tab.
ECL,100534.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100534.xml,/resource/descriptions/description,volcanic rocks
ECL,100534.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100534.xml,/resource/geoLocations/geoLocation/geoLocationBox,9.84229 -92.111 16.1 -81.36667
ECL,100534.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Central America, Guatemala, El Salvador, Honduras, Nicaragua, Costa Rica
ECL,100535.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100535.xml,/resource/identifier,10.1594/IEDA/100535
ECL,100535.xml,/resource/identifier/@identifierType,DOI
ECL,100535.xml,/resource/creators/creator/creatorName,Cutcher-Gershenfeld, Joel
ECL,100535.xml,/resource/titles/title,EarthCube Stakeholder Survey Data
ECL,100535.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100535.xml,/resource/publicationYear,2015
ECL,100535.xml,/resource/subjects/subject,SocialScience
ECL,100535.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100535.xml,/resource/dates/date,2015-04-15
ECL,100535.xml,/resource/dates/date/@dateType,Available
ECL,100535.xml,/resource/language,eng
ECL,100535.xml,/resource/resourceType/@resourceTypeGeneral,Collection
ECL,100535.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=859
ECL,100535.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100535.xml,/resource/formats/format,application/msword
ECL,100535.xml,/resource/formats/format,application/pdf
ECL,100535.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100535.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100535.xml,/resource/version,1.0
ECL,100535.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100535.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100535.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100535.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100535.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100535.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100535.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1126/science.342.6162.1041-b
ECL,100535.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100535.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100535.xml,/resource/descriptions/description,This document follows the format in Sharing Geoscience Data: A Manual and Model (forthcoming) and provides background information on data from a survey of geoscience and cyberinfrastructure stakeholders who are part of an NSF initiative entitled EarthCube. EarthCube is a joint effort by the National Science Foundations Geosciences Directorate (NSF GEO) and Office of Cyberinfrastructure (NSF OCI) to create a framework to understand and predict responses of the Earth as a system from the space-atmosphere boundary to the core, including the influences of humans and ecosystems. EarthCube is also part of CIF21 (Cyberinfrastructure for the 21st Century). It is a knowledge management infrastructure for integrating geosciences data openly, transparently, and inclusively, using cyberinfrastructure derived from and governed by the Geosciences community. EarthCube is intended to connect layers of data and information through data curation and management via interface layers, and support knowledge creation through data-enabled science. These are social science survey data, which is only one (and one of the least common) of the many types of geoscience data.
ECL,100535.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100535.xml,/resource/descriptions/description,stakeholder alignment, science funding, science institutions, cyber-infrastructure, earthcube, sharing data
ECL,100535.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100536.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100536.xml,/resource/identifier,10.1594/IEDA/100536
ECL,100536.xml,/resource/identifier/@identifierType,DOI
ECL,100536.xml,/resource/creators/creator/creatorName,Elkins, Lynne J.
ECL,100536.xml,/resource/creators/creator/nameIdentifier,1974
ECL,100536.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100536.xml,/resource/creators/creator/creatorName,Scott, Sean R.
ECL,100536.xml,/resource/creators/creator/creatorName,Blichert-Toft, Janne
ECL,100536.xml,/resource/creators/creator/creatorName,Rivers, E.R.
ECL,100536.xml,/resource/creators/creator/creatorName,Sims, Kenneth W.
ECL,100536.xml,/resource/creators/creator/creatorName,Reagan, Mark
ECL,100536.xml,/resource/creators/creator/creatorName,Devey, Colin
ECL,100536.xml,/resource/titles/title,Jan Mayen glass and whole rock chemistry
ECL,100536.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100536.xml,/resource/publicationYear,2015
ECL,100536.xml,/resource/subjects/subject,Chemistry:Rock
ECL,100536.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100536.xml,/resource/dates/date,2017-04-15
ECL,100536.xml,/resource/dates/date/@dateType,Available
ECL,100536.xml,/resource/language,eng
ECL,100536.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100536.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=860
ECL,100536.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100536.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100536.xml,/resource/version,1.0
ECL,100536.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100536.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100536.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100536.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100536.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100536.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100536.xml,/resource/descriptions/description,Analyses of major and trace elements, radiogenic isotopes, and uranium-series isotopes for a suite of submarine glassy basalts and subaerial alkali basalts. Samples were collected from Jan Mayen Island (both subaerial and offshore flows), the Southern Mohns Ridge segment, and the Northern Kolbeinsey Ridge segment and Eggvin Bank.
ECL,100536.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100536.xml,/resource/descriptions/description,ultra-slow spreading ridges, hotspot, isotope, uranium-series
ECL,100536.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100536.xml,/resource/geoLocations/geoLocation/geoLocationPlace,North Atlantic, Mid-Atlantic Ridge, Arctic, Kolbeinsey Ridge, Mohns Ridge, Jan Mayen Island
ECL,100537.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100537.xml,/resource/identifier,10.1594/IEDA/100537
ECL,100537.xml,/resource/identifier/@identifierType,DOI
ECL,100537.xml,/resource/creators/creator/creatorName,Malinverno, Alberto
ECL,100537.xml,/resource/creators/creator/nameIdentifier,355
ECL,100537.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100537.xml,/resource/creators/creator/creatorName,Martinez, Ernesto A.
ECL,100537.xml,/resource/titles/title,Organic Carbon, in situ Temperature, Age Data, and Age Models in Scientific Ocean Drilling Holes (Deep Sea Drilling Project, Ocean Drilling Program, and Integrated Ocean Drilling Program)
ECL,100537.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100537.xml,/resource/publicationYear,2015
ECL,100537.xml,/resource/subjects/subject,Chemistry:Sediment
ECL,100537.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100537.xml,/resource/subjects/subject,Geochronology
ECL,100537.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100537.xml,/resource/subjects/subject,Other
ECL,100537.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100537.xml,/resource/dates/date,2015-05-01
ECL,100537.xml,/resource/dates/date/@dateType,Available
ECL,100537.xml,/resource/language,eng
ECL,100537.xml,/resource/resourceType/@resourceTypeGeneral,Collection
ECL,100537.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=864
ECL,100537.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100537.xml,/resource/formats/format,text/plain
ECL,100537.xml,/resource/version,1.0
ECL,100537.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100537.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100537.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100537.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100537.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100537.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100537.xml,/resource/descriptions/description,Measurements of particulate organic carbon (POC), in situ sediment temperature, age data, and age models in scientific ocean drilling holes (Deep Sea Drilling Project, Ocean Drilling Program, and Integrated Ocean Drilling Program). The data are from drill holes in global areas of high POC deposition (continental margins and upwelling areas). The variation in POC content with temperature and age in the sediment column is used to study the process of organic matter decomposition.
ECL,100537.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100537.xml,/resource/descriptions/description,sediment geochemistry, organic carbon decomposition, in situ temperature, sediment age, age models
ECL,100537.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100538.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100538.xml,/resource/identifier,10.1594/IEDA/100538
ECL,100538.xml,/resource/identifier/@identifierType,DOI
ECL,100538.xml,/resource/creators/creator/creatorName,de Leeuw, G. A.M.
ECL,100538.xml,/resource/creators/creator/creatorName,Hilton, D. R.
ECL,100538.xml,/resource/creators/creator/creatorName,Fischer, Tobias P.
ECL,100538.xml,/resource/titles/title,The He–CO2 isotope and relative abundance characteristics of geothermal fluids in El Salvador and Honduras: New constraints on volatile mass balance of the Central American Volcanic Arc
ECL,100538.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100538.xml,/resource/publicationYear,2015
ECL,100538.xml,/resource/subjects/subject,Chemistry:Gas
ECL,100538.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100538.xml,/resource/dates/date,2015-05-15
ECL,100538.xml,/resource/dates/date/@dateType,Available
ECL,100538.xml,/resource/language,eng
ECL,100538.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100538.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=861
ECL,100538.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100538.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100538.xml,/resource/version,1.0
ECL,100538.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100538.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100538.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100538.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100538.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100538.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100538.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1016/j.epsl.2007.03.028
ECL,100538.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100538.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100538.xml,/resource/descriptions/description,This data set contains helium and carbon isotope data collected from fumaroles, hot springs, water springs, mud-pots and geothermal wells from El Salvador and Honduras from 2002-2003.
ECL,100538.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100538.xml,/resource/descriptions/description,Helium, carbon, isotopes, volcanic gas, geothermal, subduction zone
ECL,100538.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100538.xml,/resource/geoLocations/geoLocation/geoLocationBox,10.198 -92.108 15.78305 -84.231
ECL,100538.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Central America, Honduras, El Salvador
ECL,100539.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100539.xml,/resource/identifier,10.1594/IEDA/100539
ECL,100539.xml,/resource/identifier/@identifierType,DOI
ECL,100539.xml,/resource/creators/creator/creatorName,Mather, T. A.
ECL,100539.xml,/resource/creators/creator/creatorName,Pyle, D. M.
ECL,100539.xml,/resource/creators/creator/creatorName,Tsanev, V. I.
ECL,100539.xml,/resource/creators/creator/creatorName,McGonigle, A. J.S.
ECL,100539.xml,/resource/creators/creator/creatorName,Oppenheimer, C.
ECL,100539.xml,/resource/creators/creator/creatorName,Allen, A. G.
ECL,100539.xml,/resource/titles/title,A reassessment of current volcanic emissions from the Central American arc with specific examples from Nicaragua
ECL,100539.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100539.xml,/resource/publicationYear,2015
ECL,100539.xml,/resource/subjects/subject,Chemistry:Rock
ECL,100539.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100539.xml,/resource/subjects/subject,Chemistry:Fluid
ECL,100539.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100539.xml,/resource/subjects/subject,Chemistry:Gas
ECL,100539.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100539.xml,/resource/subjects/subject,Petrology
ECL,100539.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100539.xml,/resource/subjects/subject,Petrology:Mineral
ECL,100539.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100539.xml,/resource/dates/date,2015-05-15
ECL,100539.xml,/resource/dates/date/@dateType,Available
ECL,100539.xml,/resource/language,eng
ECL,100539.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100539.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=862
ECL,100539.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100539.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100539.xml,/resource/version,1.0
ECL,100539.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100539.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100539.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100539.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100539.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100539.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100539.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1016/j.jvolgeores.2005.07.021
ECL,100539.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100539.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100539.xml,/resource/descriptions/description,A summary of volcanic gas fluxes in the Central Americ Arc volcanoes of: San Miguel, Arenal, Poas, Momotombo, Itzalco, Santa Ana, Pacaya, Fuego, Santa Maria, Tacana, Masaya, Telica and San Cristobal from 1997 through 2004. SO2 flux was analyzed by Differential Optical Absorption Spectroscopy (DOAS) approach (Galle et al, 2003) method Includes analyses of concentrations of major cations and anions in the gas and particle phases analyses of volcanic emissions, in addition to oxide concentrations of volcanic arc glass (Masaya: Pele hair and Bombs). Flux measurements are then calculated with previously published data for mean flux input and output estimates for the whole Central American Arc.
ECL,100539.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100539.xml,/resource/descriptions/description,Sulpher dioxide flux, volcanic gas, fumarole gas, volcanic glass, subduction zone, arc flux emissions
ECL,100539.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100539.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Central America, Nicaragua, Guatemala, Costa Rica, El Salvador, Honduras, Poas volcano, Santa Ana volcano, Masaya volcano, Santa Maria volcano, Telica volcano, Tacana volcano, Fuego volcano, Itzalco volcano
ECL,100540.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100540.xml,/resource/identifier,10.1594/IEDA/100540
ECL,100540.xml,/resource/identifier/@identifierType,DOI
ECL,100540.xml,/resource/creators/creator/creatorName,Weiss, Yaakov
ECL,100540.xml,/resource/creators/creator/nameIdentifier,1844
ECL,100540.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100540.xml,/resource/creators/creator/creatorName,McNeill, John
ECL,100540.xml,/resource/creators/creator/creatorName,Pearson, Graham D.
ECL,100540.xml,/resource/creators/creator/creatorName,Nowell, Geoff M.
ECL,100540.xml,/resource/creators/creator/creatorName,Ottley, Chris J.
ECL,100540.xml,/resource/titles/title,High-density fluid microinclusions in diamonds from the Ekati mine and the Diavik Mine (Canada)
ECL,100540.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100540.xml,/resource/publicationYear,2015
ECL,100540.xml,/resource/subjects/subject,Chemistry:Rock
ECL,100540.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100540.xml,/resource/subjects/subject,Chemistry:Fluid
ECL,100540.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100540.xml,/resource/dates/date,2015-08-28
ECL,100540.xml,/resource/dates/date/@dateType,Available
ECL,100540.xml,/resource/language,eng
ECL,100540.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100540.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=867
ECL,100540.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100540.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100540.xml,/resource/version,1.0
ECL,100540.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100540.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100540.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100540.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100540.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100540.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100540.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1038/nature14857
ECL,100540.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100540.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100540.xml,/resource/descriptions/description,Eleven microinclusion-bearing fibrous diamonds from the Fox kimberlite, Ekati mine, Northwest Territories, with either coated or cubic-like morphologies were analyzed for their major and trace element and Sr isotopic compositions. High-density fluid (HDF) microinclusions of saline compositions were found in 9 of the diamonds and silicic compositions in 2 diamonds. Some of the saline diamonds encapsulate also micro-mineral inclusions of their peridotite host rock (olivine, orthopyroxene, Cr-diopside and chromite); the silicic diamonds contain microinclusions of omphacitic clinopyroxene and are related to eclogite host. Both saline and silicic HDFs are enriched in incompatible elements; they have fractionated REE patterns with elevated Ba, U, Th and LREE but depleted Nb, Ta and alkalis (K, Rb, and Cs). The fractionated nature of these patterns are more pronounced in the saline HDFs, which are also characterized with positive Eu- and Sr-anomalies versus no Eu anomaly and negative Sr anomalies in the silicic fluids. 87Sr/86Sri in the saline HDFs are 0.7039-0.7090 compared to 0.7064 and 0.7111 in the two diamonds with silicic fluids. Also provided, the trace element composition of one diamonds from the Diavik mine, Canada.
ECL,100540.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100540.xml,/resource/descriptions/description,Diamonds, High-density fluid, Saline, Silicic, Carbonatitic, Subduction
ECL,100540.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100540.xml,/resource/geoLocations/geoLocation/geoLocationBox,64.4961 110.2733 64.7136 110.6194
ECL,100540.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Slave Craton, Northwest Territories, Canada
ECL,100545.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100545.xml,/resource/identifier,10.1594/IEDA/100545
ECL,100545.xml,/resource/identifier/@identifierType,DOI
ECL,100545.xml,/resource/creators/creator/creatorName,Snyder, Glen
ECL,100545.xml,/resource/creators/creator/creatorName,Poreda, Robert
ECL,100545.xml,/resource/creators/creator/creatorName,Fehn, Udo
ECL,100545.xml,/resource/creators/creator/creatorName,Hunt, Andrew
ECL,100545.xml,/resource/titles/title,Sources of nitrogen and methane in Central American geothermal settings: Noble gas and 129I evidence for crustal and magmatic volatile components
ECL,100545.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100545.xml,/resource/publicationYear,2015
ECL,100545.xml,/resource/subjects/subject,Chemistry:Fluid
ECL,100545.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100545.xml,/resource/subjects/subject,Chemistry:Gas
ECL,100545.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100545.xml,/resource/dates/date,2015-07-01
ECL,100545.xml,/resource/dates/date/@dateType,Available
ECL,100545.xml,/resource/language,eng
ECL,100545.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100545.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=863
ECL,100545.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100545.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100545.xml,/resource/version,1.0
ECL,100545.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100545.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100545.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100545.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100545.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100545.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100545.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1029/2002GC000363
ECL,100545.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100545.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100545.xml,/resource/descriptions/description,Gases and fluids from four geothermal fields of Central America were analyzed for nitrogen, methane, and helium concentrations, isotopic composition, and 129I/I ratios in order to determine the sources of volatiles in these systems. The magmatic flux of nitrogen and noble gases in Central America was then extrapolated to determine the degree of nitrogen recycling in island arc systems. Also contains gas data from Snyder et al 2001.
ECL,100545.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100545.xml,/resource/descriptions/description,Volvanic gas, volatiles, nitrogen flux, noble gases, Iodide, Iodide 129, isotopes, methane, helium, geothermal, suduction zone, volcanic arc
